Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios corrientes en millones,Apropiación a precios constantes (2024) en millones
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,4891300000,6046403698.052239,4891.3,6046.4
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Deuda,7271340,8988501.434341623,7.27,8.99
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,2299083590,2842023086.031775,2299.08,2842.02
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Deuda,446113520,551465343.9942555,446.11,551.47
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversion,6461368802,7987251695.641685,6461.37,7987.25
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,2388733200,2952843876.707656,2388.73,2952.84
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversion,28886521057,35708210034.73692,28886.52,35708.21
2022,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,2348299400,2902861443.030249,2348.3,2902.86
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,2545920000,3147151085.180864,2545.92,3147.15
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,2305000000,2849336684.319181,2305.0,2849.34
2022,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversion,4105914167,5075545274.923615,4105.91,5075.55
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,2172846000,2685973890.315053,2172.85,2685.97
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Deuda,6730000,8319321.425365767,6.73,8.32
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,2548500000,3150340364.419711,2548.5,3150.34
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversion,3267897078,4039626475.021632,3267.9,4039.63
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,2408139890,2976833548.611435,2408.14,2976.83
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Deuda,58337672,72114389.98150975,58.34,72.11
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,2631100000,3252446746.252581,2631.1,3252.45
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Deuda,888519507,1098347603.482991,888.52,1098.35
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,2061100000,2547838542.321156,2061.1,2547.84
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,2335355936,2886861318.606229,2335.36,2886.86
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Deuda,273897000,338579075.8459743,273.9,338.58
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,2313100000,2859349537.74347,2313.1,2859.35
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Deuda,312515432,386317433.7585495,312.52,386.32
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Inversion,1031852810,1275529745.922269,1031.85,1275.53
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,2256100000,2788888717.350328,2256.1,2788.89
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Inversion,700000000,865308320.6175389,700.0,865.31
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,788126140,974245866.6259762,788.13,974.25
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Inversion,17206350761,21269712115.65317,17206.35,21269.71
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,2503700000,3094960631.900189,2503.7,3094.96
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Deuda,1872529196,2314735848.425815,1872.53,2314.74
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Inversion,7000000000,8653083206.175388,7000.0,8653.08
2022,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,2724580000,3368002491.697334,2724.58,3368.0
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,159111420260,196686336937.5029,159111.42,196686.34
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversion,333719245391,412528628267.1979,333719.25,412528.63
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,15460255470,19111268138.6626,15460.26,19111.27
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Deuda,21948619,27131889.49537744,21.95,27.13
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversion,20177985542,24943112546.84714,20177.99,24943.11
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,11436451730,14137224057.5855,11436.45,14137.22
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversion,8618921131,10654320242.0009,8618.92,10654.32
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,8810749822,10891450188.36586,8810.75,10891.45
2022,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversion,5251529173,6491702699.08949,5251.53,6491.7
2022,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,41136738000,50851373820.66242,41136.74,50851.37
2022,Organismos de control,25,Auditoría general de la república,3401,Inversion,7712341504,9533647535.507406,7712.34,9533.65
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384122399000,474834725700.386,384122.4,474834.73
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Deuda,569462000,703943152.6792928,569.46,703.94
2022,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversion,260552206904,322082846556.1339,260552.21,322082.85
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,138517728000,171229346559.1958,138517.73,171229.35
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Deuda,229953000,284257491.7870927,229.95,284.26
2022,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversion,29035015348,35891771956.97478,29035.02,35891.77
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,117548595833,145308254358.8615,117548.6,145308.25
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Deuda,23885000,29525556.05421416,23.88,29.53
2022,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversion,143447151920,177322877321.8059,143447.15,177322.88
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,6307441000,7796973113.006014,6307.44,7796.97
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Deuda,126490000,156361213.5355893,126.49,156.36
2022,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Inversion,9003788085,11130075352.89651,9003.79,11130.08
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,18313039000,22637750032.13356,18313.04,22637.75
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Deuda,417000,515476.5281393053,0.42,0.52
2022,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversion,18218984712,22521484377.85334,18218.98,22521.48
2022,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,30223775304000,37361263215751.55,30223775.3,37361263.22
2022,Trabajo,36,Ministerio del trabajo,3601,Deuda,864656669,1068849443.090208,864.66,1068.85
2022,Trabajo,36,Ministerio del trabajo,3601,Inversion,341039107948,421577111090.5535,341039.11,421577.11
2022,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,99411152000,122887567125.3927,99411.15,122887.57
2022,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversion,3955025032000,4889022954914.64,3955025.03,4889022.95
2022,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7748261000,9578049590.880531,7748.26,9578.05
2022,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversion,21500000000,26577326990.39584,21500.0,26577.33
2022,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,11071724000,13686364143.97271,11071.72,13686.36
2022,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversion,15000000000,18542321156.09012,15000.0,18542.32
2022,Interior,37,Ministerio del interior,3701,Funcionamiento,755463999244,933870406389.7648,755464.0,933870.41
2022,Interior,37,Ministerio del interior,3701,Inversion,408315341829,504740946743.469,408315.34,504740.95
2022,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,4284600000,5296428615.025581,4284.6,5296.43
2022,Interior,37,Dirección nacional del derecho de autor,3703,Inversion,927077331,1146011040.528858,927.08,1146.01
2022,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,3380000000,4178203033.838974,3380.0,4178.2
2022,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversion,21598935000,26699625959.96769,21598.94,26699.63
2022,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,1318351400000,1629686337025.402,1318351.4,1629686.34
2022,Interior,37,Unidad nacional de protección - unp,3708,Deuda,11264211624,13924308633.49143,11264.21,13924.31
2022,Interior,37,Unidad nacional de protección - unp,3708,Inversion,9000000000,11125392693.65407,9000.0,11125.39
2022,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,5463600000,6753855057.894265,5463.6,6753.86
2022,Interior,37,Dirección nacional de bomberos,3709,Inversion,74359954034,91920409923.36848,74359.95,91920.41
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,28205433826,34866280823.23598,28205.43,34866.28
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Deuda,141400876,174793363.6362984,141.4,174.79
2022,Empleo público,5,Comisión nacional del servicio civil,3801,Inversion,92993853543,114954793195.781,92993.85,114954.79
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Funcionamiento,27602653000,34121150445.74096,27602.65,34121.15
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Deuda,15157000,18736397.4508572,15.16,18.74
2022,"Ciencia, tecnología e innovación",39,"Ministerio de ciencia, tecnología e innovación",3901,Inversion,302901433272,374433043624.6284,302901.43,374433.04
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,2645011262645,3269643219562.602,2645011.26,3269643.22
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Deuda,31376858,38786651.8603357,31.38,38.79
2022,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversion,784459895188,969713820709.9126,784459.9,969713.82
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,4576559836,5657336151.278341,4576.56,5657.34
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Deuda,172134681,212785102.4802082,172.13,212.79
2022,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversion,1970753424439,2436156194360.821,1970753.42,2436156.19
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,191203900000,236357608006.4626,191203.9,236357.61
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Deuda,381865302,472044604.5367562,381.87,472.04
2022,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversion,12916249110989,15966482609868.1,12916249.11,15966482.61
2022,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,768182000000,949591823355.1748,768182.0,949591.82
2022,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Deuda,408021669,504377921.6827933,408.02,504.38
